"","Count","Area","ScaleLength","Total","Id","USid","PopCount","Lat","Lon","COOP.","CRN","Station","State","Grid","AP...WWTP","Environs","Tmean.trend","Tmax.trend","Tmin.trend"
"932",174,15.66,3.95727178748188,15788,932,932,29801.2578620824,33.36306,-81.32917,380764,"x","BLACKVILLE","SC",4,"x","R",0.037232925,0.617864985,-0.544411765
"933",55,4.95,2.2248595461287,15900,933,933,9712.68985759973,34.0905,-82.5883,381277,"x","CALHOUN FALLS","SC",4,"x","R",-0.38067615,-0.231493244,-0.29896548
"934",436,39.24,6.26418390534633,15927,934,934,62878.2386053879,34.24291,-80.65652,381310,"3","CAMDEN","SC",4,"x","R",0.296035041,0.329845089,0.48863859
"935",2896,260.64,16.1443488564885,15673,935,935,332662.369526643,32.78,-79.9319,381549,"x","CHARLESTON CITY","SC",3,"x","U",0.552551597,0.295635105,0.655403598
"936",223,20.07,4.47995535692042,16020,936,936,34635.8587995755,34.7,-79.88306,381588,"4","CHERAW","SC",3,"W","R",-0.327334951,-0.432578228,0.200889511
"937",928,83.52,9.13892772703669,16028,937,937,134903.576586804,34.6603,-82.8236,381770,"4","CLEMSON UNIVERSITY","SC",4,"x","S",0.515297058,0.322981471,0.698881547
"938",4747,427.23,20.6695428106187,15894,938,938,461644.453540645,33.98333,-81.01667,381944,"3","COLUMBIA U OF SC","SC",4,"x","U",0.571099038,0.814928871,0.589359459
"939",959,86.31,9.29031754032121,15867,939,939,151080.995861672,33.8313,-79.0558,381997,"4","CONWAY","SC",3,"x","S",0.452946087,-0.030246271,0.759178599
"940",1054,94.86,9.73960984844876,15950,940,940,117925.735489922,34.3011,-79.8766,382260,"4","DARLINGTON","SC",3,"x","R",0.20812408,-0.150012382,0.570992576
"941",416,37.44,6.11882341631134,15777,941,941,36075.0401868161,33.36194,-79.22389,383468,"x","GEORGETOWN","SC",3,"x","S",0.533605585,0.419328519,0.617825395
"942",3227,290.43,17.0420069240685,16043,942,942,442360.739950061,34.88472,-82.22389,383747,"4","GREENVILLE-SPARTANBURG AP","SC",4,"A","S",0.383593495,0.380098955,0.385335621
"943",533,47.97,6.92603782836912,15932,943,943,77714.8885435563,34.2,-82.16667,383754,"4","GREENWOOD","SC",4,"x","S",0.713800225,0.291782712,1.044163037
"944",51,4.59,2.14242852856286,15985,944,944,25701.9614228527,34.53667,-80.59722,384690,"x","KERSHAW","SC",4,"x","R",-0.422852186,0.106259162,-0.53763495
"945",149,13.41,3.66196668472011,15841,945,945,21760.2959173556,33.6774,-79.8283,384753,"x","KINGSTREE","SC",3,"x","R",0.522297474,0.83284499,0.312428616
"946",291,26.19,5.11761663276959,15976,946,946,49718.0409660908,34.4988,-82.0219,385017,"4","LAURENS","SC",4,"W","S",-0.027620881,-0.005212127,-0.014055655
"947",234,21.06,4.58911756223351,15936,947,947,57768.7096822702,34.19944,-81.41472,385200,"3","LITTLE MOUNTAIN","SC",4,"x","R",-0.289709574,-0.431446986,-0.084935178
"948",162,14.58,3.81837661840736,15944,948,948,29638.7507230575,34.2825,-81.62694,386209,"4","NEWBERRY","SC",4,"x","S",0.394636577,0.169440205,0.272460715
"949",419,37.71,6.14084684713762,15809,949,949,61652.8790070589,33.48861,-80.87333,386527,"4","ORANGEBURG 2","SC",4,"W","S",0.725287473,0.841056185,0.575726077
"950",58,5.22,2.28473193175917,15905,950,950,20711.5727383094,33.99778,-81.77472,387631,"x","SALUDA","SC",4,"x","R",0.367667173,0.180297633,0.479966055
"951",172,15.48,3.9344631145812,16006,951,951,25151.5847029282,34.635,-81.5205,387722,"4","SANTUCK","SC",4,"x","R",0.402209894,0.338576001,0.464772105
"952",1826,164.34,12.8195163715329,15720,952,952,333230.994112335,33,-80.18333,388426,"4","SUMMERVILLE","SC",4,"x","S",0.136477945,NA,0.292075849
"953",765,68.85,8.2975900115636,15890,953,953,103299.176612483,33.93333,-80.35,388440,"4","SUMTER","SC",4,"W","S",-0.294184337,-0.425853322,0.240879376
"954",421,37.89,6.15548535860496,16029,954,954,67618.0726898745,34.7483,-83.0842,388887,"4","WALHALLA","SC",4,"x","R",0.300513876,0.349472213,0.278880464
"955",79,7.11,2.66645832519468,15960,955,955,21230.7217433376,34.37389,-81.09278,389327,"4","WINNSBORO","SC",4,"W","R",0.288036858,0.139373367,0.461920715
"956",1299,116.91,10.8124927745641,16063,956,956,280246.036158046,34.938,-81.0316,389350,"4","WINTHROP COLLEGE","SC",4,"x","S",0.292899733,0.451941504,0.194876487
"957",18,1.62,1.27279220613579,15682,957,957,14010.8897654874,32.68333,-80.85,389469,"3","YEMASSEE","SC",4,"x","R",-0.153777212,0.562818936,-0.69454299
"958",220,19.8,4.4497190922574,18724,958,958,32017.4410359492,45.4433,-98.413,390020,"4","ABERDEEN WSO AP","SD",36,"A","S",0.03245339,0.204110706,-0.066758886
"959",1,0.09,0.3,18127,959,959,1029.58089279132,43.48917,-99.06306,390043,"3","ACADEMY","SD",27,"x","R",-0.149105979,-0.309627422,0.098355716
"960",64,5.76,2.4,18170,960,960,10186.9776383245,43.6566,-97.7852,390128,"4","ALEXANDRIA","SD",27,"x","R",0.58828092,0.624642462,0.438702983
"961",25,2.25,1.5,18072,961,961,19097.8486707796,43.3,-96.58333,391392,"4","CANTON","SD",27,"x","R",0.714699439,0.342208877,0.859763918
"962",17,1.53,1.2369316876853,18548,962,962,2256.09680920691,44.88889,-97.73889,391739,"4","CLARK","SD",27,"x","R",0.018734679,0.032532684,0.026931276
"963",31,2.79,1.67032930884901,18264,963,963,1137.95580784098,43.96111,-101.86056,391972,"2","COTTONWOOD (Now CRN4)","SD",28,"x","R",-0.152252083,0.092443814,-0.172891591
"964",0,0,0,18599,964,964,1203.68623359444,45.048,-101.5991,392429,"x","DUPREE","SD",37,"x","R",0.687568972,0.466129736,0.69495741
"965",20,1.8,1.34164078649987,18850,965,965,1156.65842508265,45.79167,-99.64167,392797,"x","EUREKA","SD",36,"x","R",0.259493606,0.048750411,0.818975543
"966",22,1.98,1.40712472794703,18602,966,966,1471.59675737663,45.03944,-99.14167,392927,"4","FAULKTON","SD",36,"x","R",0.898988767,0.097292769,1.04586132
"967",11,0.99,0.99498743710662,18291,967,967,2096.71077649176,44.0423,-98.0699,393029,"4","FORESTBURG","SD",27,"x","R",0.826699497,0.781747289,0.651177502
"968",0,0,0,18294,968,968,611.05375437275,44.0569,-99.0719,393217,"3","GANN VALLEY","SD",27,"x","R",-0.19581083,-0.131131955,-0.136740307
"969",16,1.44,1.2,18447,969,969,1157.61126657496,44.5222,-99.455,393832,"3","HIGHMORE","SD",27,"x","R",-0.038486433,-0.318562142,0.347771407
"970",78,7.02,2.64952825989835,18094,970,970,5943.42071250154,43.4377,-103.4738,394007,"4","HOT SPRINGS","SD",28,"x","R",0.354965208,0.385511997,0.349815072
"971",0,0,0,18275,971,971,2172.94137886948,44.01222,-97.52417,394037,"4","HOWARD","SD",27,"x","R",0.018319165,-0.082684699,0.279537574
"972",16,1.44,1.2,18244,972,972,1023.0682312218,43.90639,-99.86361,394516,"4","KENNEBEC","SD",27,"x","R",0.603589258,0.54422766,0.51313911
"973",1,0.09,0.3,18653,973,973,1849.31882623432,45.15806,-98.56667,395456,"4","MELLETTE","SD",36,"x","R",0.895638537,0.484237568,1.416146823
"974",37,3.33,1.82482875908947,18054,974,974,4826.20757986655,43.2355,-97.5711,395481,"3","MENNO","SD",27,"x","R",0.525933255,0.349262421,0.722643223
"975",85,7.65,2.76586333718787,18660,975,975,8843.47264953498,45.20611,-96.63611,395536,"3","MILBANK","SD",36,"x","R",1.150742671,0.828876879,1.536504164
"976",0,0,0,18247,976,976,811.263280188923,43.8894,-100.7077,395891,"3","MURDO","SD",28,"x","R",0.519315919,-0.045553461,0.785206202
"977",197,17.73,4.21070065428546,18416,977,977,18754.5947215953,44.4419,-100.4175,396170,"3","OAHE DAM","SD",28,"x","R",0.290559912,NA,0.426914308
"978",197,17.73,4.21070065428546,18387,978,978,18725.2731410566,44.38139,-100.28556,396597,"1","PIERRE FAA AP","SD",28,"A","S",0.469771202,0.615052323,0.369372584
"979",1153,103.77,10.1867561078098,18306,979,979,112289.768894357,44.06667,-103.2,396947,"4","RAPID CITY","SD",28,"x","U",-0.184724165,-0.441466848,0.141113738
"980",124,11.16,3.34065861769801,17910,980,980,14108.7361267224,42.7625,-96.9194,398622,"3","VERMILLION","SD",27,"W","S",0.000451285,0.289513998,-0.081576759
"981",207,18.63,4.31624837098145,18548,981,981,26431.2953869623,44.90472,-97.14944,398932,"x","WATERTOWN FAA AP","SD",27,"A","S",0.630716506,0.494114043,0.676716517
"982",0,0,0,18125,982,982,545.233853007616,43.49778,-100.47944,399442,"4","WOOD","SD",28,"x","R",-0.100958516,0.030352844,-0.070711063
"983",1002,90.18,9.49631507480665,16397,983,983,211822.600825565,36.54667,-87.35639,401790,"4","CLARKSVILLE SEWAGE PLANT","TN",14,"W","U",0.6430998,0.308685779,1.060778082
"984",81,7.29,2.7,16082,984,984,31881.2282848907,34.99389,-84.37583,402024,"4","COPPERHILL","TN",4,"x","R",-0.038251991,NA,-0.24821667
"985",77,6.93,2.63248931621764,16187,985,985,61667.6531749244,35.5497,-89.7,402108,"3","COVINGTON","TN",14,"x","R",0.396944297,0.203678698,0.567669943
"986",199,17.91,4.23202079389976,16286,986,986,52803.2067544683,36.01472,-85.13111,402202,"2","CROSSVILLE EXPERIMENT STN","TN",14,"x","R",0.333207905,0.468197992,0.396744609
"987",160,14.4,3.79473319220206,16308,987,987,55454.5316898804,36.0747,-87.3936,402489,"4","DICKSON","TN",14,"W","R",-0.035016007,-0.048418341,0.154097533
"988",31,2.79,1.67032930884901,16380,988,988,15066.0312014869,36.4817,-87.8625,402589,"4","DOVER","TN",14,"x","R",1.005175724,0.337887348,1.543024115
"989",766,68.94,8.30301150185883,16206,989,989,99309.1503370081,35.62139,-88.84556,404561,"3","JACKSON EXPERIMENT STN","TN",14,"x","S",0.422260465,0.485006163,0.421826569
"990",175,15.75,3.96862696659689,16164,990,990,32584.2506289608,35.41417,-86.80833,405187,"3","LEWISBURG EXPERIMENT STN (Now CRN4)","TN",14,"x","S",0.408948468,0.481109344,0.30513125
"991",194,17.46,4.17851648315524,16217,991,991,41496.8067381177,35.67194,-85.78139,405882,"4","MCMINNVILLE","TN",14,"W","S",0.376870629,0.192677777,0.558725125
"992",1055,94.95,9.74422906134703,16245,992,992,245958.950229824,35.83333,-86.38333,406371,"x","MURFREESBORO","TN",14,"W","S",0.302923153,0.133613576,0.454598637
"993",261,23.49,4.84664832642105,16284,993,993,53639.9673072251,35.98333,-83.20083,406534,"4","NEWPORT","TN",13,"W","R",0.478359704,0.284041467,0.744795484
"994",115,10.35,3.21714158842908,16363,994,994,36180.94535797,36.4161,-82.9838,407884,"4","ROGERSVILLE","TN",13,"x","R",0.579722817,0.214894121,0.822103707
"995",424,38.16,6.1773780845922,16143,995,995,68062.2111961113,35.34528,-86.20889,409155,"4","TULLAHOMA","TN",14,"W","S",0.04506547,-0.078178356,0.177670087
"996",244,21.96,4.68614980554399,16363,996,996,43678.2803386032,36.3925,-89.0317,409219,"4","UNION CITY","TN",14,"W","S",0.555882476,0.451828089,0.484382634
"997",9,0.81,0.9,16137,997,997,10969.8704062654,35.30417,-87.75917,409502,"4","WAYNESBORO","TN",14,"x","R",0.628324426,0.318103967,0.835905951
"998",31,2.79,1.67032930884901,15667,998,998,2597.22440750887,32.7169,-99.3039,410120,"4","ALBANY","TX",7,"x","R",-0.517223282,-0.225076545,-0.477925887
"999",152,13.68,3.69864840178139,14904,999,999,35995.768329562,27.72833,-98.06778,410144,"x","ALICE","TX",2,"x","S",0.569369961,0.507895972,0.7839782
"1000",58,5.22,2.28473193175917,15266,1000,1000,7492.42699854125,30.37361,-103.6625,410174,"4","ALPINE","TX",8,"x","R",0.329122513,0.107932931,0.740664751
"1001",54,4.86,2.20454076850486,15488,1001,1001,5445.68102380701,31.73333,-99.96667,410493,"4","BALLINGER","TX",7,"W","R",-0.177857611,-0.196673924,0.013022962
"1002",0,0,0,15384,1002,1002,943.557797367542,30.98444,-103.74028,410498,"4","BALMORHEA","TX",8,"x","R",-0.129046085,-0.405619491,0.492458579
"1003",142,12.78,3.5749125863439,15004,1003,1003,28148.1185170512,28.4575,-97.70611,410639,"2","BEEVILLE","TX",2,"x","S",0.675246254,0.595059592,0.65735952
"1004",15,1.35,1.16189500386223,15245,1004,1004,12977.2596920679,30.1058,-98.4286,410832,"x","BLANCO (Now CRN3)","TX",7,"x","R",0.369969757,0.272569549,0.486193136
"1005",77,6.93,2.63248931621764,15203,1005,1005,61622.4080729469,29.7977,-98.7347,410902,"3","BOERNE","TX",2,"x","R",0.331767599,0.261189216,0.423582776
"1006",0,0,0,16188,1006,1006,1117.98943712611,35.53028,-102.25639,411000,"4","BOYS RANCH","TX",17,"x","R",0.535458228,0.52058806,0.716834577
"1007",158,14.22,3.77094152699296,15259,1007,1007,33856.4380933099,30.15889,-96.39722,411048,"4","BRENHAM","TX",7,"W","S",0.243194928,0.099727517,0.422737523
"1008",297,26.73,5.17010638188423,15486,1008,1008,33246.6932232829,31.68333,-98.96667,411138,"4","BROWNWOOD","TX",7,"x","S",0.133320129,0.068739186,0.207189432
"1009",19,1.71,1.3076696830622,14991,1009,1009,1353.14915607769,28.33917,-99.63278,411528,"x","CATARINA","TX",2,"x","R",1.175583997,1.50095682,0.748192899
"1010",40,3.6,1.89736659610103,15830,1010,1010,7683.63927161136,33.61639,-95.07167,411772,"x","CLARKSVILLE","TX",7,"x","R",0.183682498,0.18373509,0.496581786
"1011",2403,216.27,14.7061211745314,14918,1011,1011,310160.336684929,27.76667,-97.45,412015,"1","CORPUS CHRISTI WSO AP","TX",2,"A","U",0.323178589,0.344863486,0.301666731
"1012",253,22.77,4.77179211617606,15564,1012,1012,38092.1447868676,32.1077,-96.4747,412019,"2","CORSICANA","TX",7,"x","S",0.567817717,0.568844279,0.502483844
"1013",29,2.61,1.61554944214035,15819,1013,1013,3997.59189237541,33.65167,-101.245,412121,"4","CROSBYTON","TX",8,"x","R",0.668733727,0.68330517,0.652968859
"1014",53,4.77,2.18403296678416,15087,1014,1014,19156.9117380703,29.05667,-96.23194,412266,"3","DANEVANG","TX",2,"x","R",-0.174167311,-0.037957237,-0.1762844
"1015",252,22.68,4.76235235991626,15568,1015,1015,33356.485433477,32.1,-98.33333,412598,"4","DUBLIN","TX",7,"x","R",-0.146208602,-0.244820723,-0.026217534
"1016",812,73.08,8.548684109265,15035,1016,1016,224205.410283242,28.7122,-100.4811,412679,"x","EAGLE PASS","TX",2,"x","S",0.7948208,0.71418287,0.834713626
"1017",5098,458.82,21.4200840334486,15521,1017,1017,1590607.0351035,31.81111,-106.37583,412797,"2","EL PASO WSO AP","TX ",9,"A","U",0.530800732,0.11836732,0.942350829
"1018",9,0.81,0.9,14942,1018,1018,1970.96377643188,28.08333,-99.36667,412906,"4","ENCINAL","TX",2,"x","R",1.27021552,1.423112205,1.097561862
"1019",29,2.61,1.61554944214035,14821,1019,1019,6721.45535755959,27.1395,-98.1201,413063,"x","FALFURRIAS","TX",2,"x","R",0.220472341,NA,0.189490802
"1020",18,1.62,1.27279220613579,15174,1020,1020,9918.56334981584,29.6777,-97.1111,413183,"3","FLATONIA","TX",2,"x","R",0.152520645,0.035067445,0.351628267
"1021",148,13.32,3.64965751817893,15370,1021,1021,12625.0078159313,30.90722,-102.91528,413280,"3","FORT STOCKTON","TX",8,"x","R",0.730455779,NA,1.225177631
"1022",242,21.78,4.66690475583121,15824,1022,1022,42170.0227528466,33.64611,-97.05917,413420,"4","GAINESVILLE","TX",7,"x","S",0.145543995,0.019319421,0.353418001
"1023",258,23.22,4.8187135212627,15730,1023,1023,57337.1133671387,33.11667,-96.13333,413734,"4","GREENVILLE","TX",7,"x","S",0.578548421,0.40104102,0.761568046
"1024",18,1.62,1.27279220613579,15145,1024,1024,8798.04208303615,29.4705,-96.9397,413873,"4","HALLETTSVILLE","TX",2,"x","R",0.332167803,0.158326712,0.466191515
"1025",66,5.94,2.43721152139079,15749,1025,1025,5251.26066125689,33.1577,-99.7455,413992,"4","HASKELL","TX",7,"x","R",0.309189626,0.182130984,0.391729004
"1026",52,4.68,2.16333076527839,15396,1026,1026,14767.3011215297,31.07167,-98.18472,415018,"5","LAMPASAS","TX",7,"x","R",0.737436623,0.450235419,1.041180916
"1027",217,19.53,4.41927595879687,15235,1027,1027,46403.3030771795,30.0591,-94.7949,415196,"4","LIBERTY","TX",6,"x","R",0.117755822,0.034941075,0.337226716
"1028",97,8.73,2.95465734053883,15338,1028,1028,8208.0878980311,30.7472,-98.6575,415272,"5","LLANO","TX",7,"W","R",0.276314733,0.279195215,0.243830667
"1029",29,2.61,1.61554944214035,15184,1029,1029,16189.7047208263,29.6753,-97.6564,415429,"4","LULING","TX",2,"x","R",0.16865169,-0.135939414,0.427414648
"1030",314,28.26,5.31601354400081,15627,1030,1030,38051.9117458385,32.5402,-94.3508,415618,"4","MARSHALL","TX",6,"W","S",0.459507977,0.054334646,0.953736849
"1031",0,0,0,15407,1031,1031,2282.96621407386,31.13333,-102.22167,415707,"4","MCCAMEY","TX",8,"x","R",-0.285138069,-0.413618866,0.005363069
"1032",60,5.4,2.32379000772445,15499,1032,1032,19789.5787596165,31.70028,-96.51417,415869,"x","MEXIA","TX",7,"x","R",-0.430763048,-0.886637215,0.077651944
"1033",1,0.09,0.3,16222,1033,1033,841.776747954804,35.7,-100.64361,415875,"4","MIAMI","TX",17,"x","R",-0.25062493,-0.391577635,0.13389875
"1034",42,3.78,1.94422220952236,15936,1034,1034,7394.80016976551,34.21917,-102.73278,416135,"x","MULESHOE 1","TX",8,"x","R",0.021059939,0.22031838,-0.137973368
"1035",559,50.31,7.09295425052213,15191,1035,1035,154609.175691545,29.7191,-98.1188,416276,"3","NEW BRAUNFELS","TX",2,"W","S",0.156292499,0.338832564,0.055824104
"1036",115,10.35,3.21714158842908,15458,1036,1036,13325.4848686557,31.41667,-103.5,416892,"x","PECOS","TX",8,"x","S",0.578851123,0.378863623,0.852566018
"1037",255,22.95,4.79061582680139,15932,1037,1037,31665.4501768088,34.18917,-101.70222,417079,"3","PLAINVIEW","TX",8,"x","S",0.12545763,0.234491584,0.183100157
"1038",44,3.96,1.98997487421324,15935,1038,1038,2964.17975116708,34.27611,-99.75778,417336,"4","QUANAH","TX",7,"x","R",0.326403451,0.347065235,0.329366806
"1039",383,34.47,5.87111573723428,14726,1039,1039,59512.8508252408,26.36667,-98.78333,417622,"4","RIO GRANDE CITY","TX",2,"x","R",0.631882998,0.565710919,0.772123239
"1040",7581,682.29,26.1206814612483,15151,1040,1040,1451259.28239287,29.5333,-98.47,417945,"1","SAN ANTONIO WSFO","TX",2,"A","U",0.412494106,0.435267311,0.390194375
"1041",45,4.05,2.01246117974981,15662,1041,1041,14112.6573804251,32.71361,-102.65972,418201,"3","SEMINOLE","TX",8,"x","R",0.176634743,-0.102643763,0.555612283
"1042",68,6.12,2.4738633753706,15664,1042,1042,16701.7981351095,32.71,-100.91111,418433,"4","SNYDER","TX",8,"W","S",0.609328626,0.346548713,0.797254072
"1043",7,0.63,0.793725393319377,16346,1043,1043,2207.67125660152,36.33694,-102.07639,418692,"4","STRATFORD","TX",17,"x","R",0.04195725,0.003425282,0.196754733
"1044",743,66.87,8.17740790226341,15384,1044,1044,133925.080111251,31.05,-97.35,418910,"x","TEMPLE","TX",7,"x","S",-0.507298101,-0.409310427,-0.240809575
"1045",267,24.03,4.90204039151046,15665,1045,1045,87574.130450912,32.74833,-97.77,419532,"4","WEATHERFORD","TX",7,"W","S",0.216126853,0.010337818,0.626735031
"1046",0,0,0,16580,1046,1046,794.771597259834,37.4402,-112.4819,420086,"4","ALTON","UT",19,"x","R",0.369323043,0.272546789,0.38125961
"1047",46,4.14,2.03469899493758,16780,1047,1047,4176.30651177257,38.3,-112.65,420519,"x","BEAVER","UT",19,"x","R",0.36300076,0.607360757,0.021027079
"1048",47,4.23,2.05669638012031,16620,1048,1048,4623.74699783284,37.61306,-109.48472,420738,"4","BLANDING","UT",18,"x","R",1.11141778,0.976834463,1.209313967
"1049",0,0,0,16543,1049,1049,842.287693630068,37.28278,-109.55778,420788,"4","BLUFF","UT",18,"x","R",0.687030067,0.36369035,0.953266197
"1050",492,44.28,6.65432190384565,17571,1050,1050,46528.0650563075,41.548,-112.1105,421731,"x","CORINNE (Most recently CRN4)","UT",30,"x","R",-0.130470561,NA,0.10297595
"1051",152,13.68,3.69864840178139,17001,1051,1051,6471.09388640011,39.28694,-112.65167,422101,"4","DESERET","UT",19,"x","R",0.562115989,0.702545695,0.410753059
"1052",48,4.32,2.07846096908265,17216,1052,1052,3889.27504573823,40.16778,-110.395,422253,"3","DUCHESNE","UT",30,"x","R",0.657379873,0.465626394,0.920978521
"1053",284,25.56,5.05568986390582,17172,1053,1053,27655.7445998421,39.95,-111.95,422418,"x","ELBERTA","UT",19,"x","R",1.423543192,1.628257013,1.225688235
"1054",0,0,0,16655,1054,1054,1067.28750327252,37.7686,-111.5977,422592,"3","ESCALANTE","UT",19,"x","R",0.780458795,1.005187461,0.55275797
"1055",15,1.35,1.16189500386223,16932,1055,1055,3755.56461995236,38.9661,-112.3283,422828,"4","FILLMORE","UT",19,"x","R",0.081586642,-0.121338476,0.284506174
"1056",120,10.8,3.286335345031,17244,1056,1056,16801.1381560181,40.2841,-109.8611,422996,"4","FORT DUCHESNE","UT",29,"x","R",0.814449248,NA,0.48006776
"1057",66,5.94,2.43721152139079,16927,1057,1057,1167.65604887924,38.99056,-110.15444,423418,"4","GREEN RIVER AVIATION","UT",19,"x","R",-1.037409331,NA,-0.918145555
"1058",10,0.9,0.948683298050514,16784,1058,1058,267.097453313185,38.3706,-110.7153,423611,"4","HANKSVILLE","UT",19,"x","R",0.747061425,0.392283941,1.050683995
"1059",248,22.32,4.72440472440709,17305,1059,1059,35420.0455558183,40.4916,-111.4261,423809,"x","HEBER (Now CRN4)","UT",30,"x","R",0.677979591,0.765248103,0.662747926
"1060",40,3.6,1.89736659610103,17048,1060,1060,4839.67683956366,39.48333,-111.01667,423896,"x","HIAWATHA","UT",19,"x","R",1.945159874,2.147474433,1.309187824
"1061",41,3.69,1.92093727122985,16490,1061,1061,6829.35438214908,37.0286,-112.5366,424508,"4","KANAB","UT",19,"x","R",0.127413709,0.173900516,0.093979657
"1062",5,0.45,0.670820393249937,17655,1062,1062,1289.01790735308,41.825,-111.3208,424856,"4","LAKETOWN (Now CRN3)","UT",30,"x","R",0.487922149,0.201619078,0.828015674
"1063",86,7.74,2.78208554864871,17066,1063,1063,7426.56054214308,39.5542,-111.8669,425065,"4","LEVAN","UT",19,"x","R",0.093972965,0.199889888,0.041749126
"1064",46,4.14,2.03469899493758,16811,1064,1064,1971.39356822053,38.40583,-111.64333,425148,"4","LOA","UT",19,"x","R",0.047652497,-0.250799314,0.174016678
"1065",574,51.66,7.18748913042656,17624,1065,1065,118287.246435318,41.7456,-111.8033,425186,"5","LOGAN USU","UT",30,"x","S",0.386408457,0.363013399,0.464949102
"1066",93,8.37,2.89309522829789,16996,1066,1066,15198.1063147388,39.2583,-111.6305,425402,"4","MANTI","UT",19,"x","R",0.087969722,-0.083424978,0.205426929
"1067",186,16.74,4.09145450909576,16844,1067,1067,10009.3387439671,38.56667,-109.55,425733,"4","MOAB","UT",18,"x","R",0.366066761,0.347622077,0.373596154
"1068",5,0.45,0.670820393249937,16662,1068,1068,233.554539221093,37.79806,-113.92556,425752,"4","MODENA","UT",19,"x","R",-0.787830513,-0.68848821,-0.804926943
"1069",164,14.76,3.84187454245971,17436,1069,1069,25091.792150044,41.0427,-111.6722,425826,"4","MORGAN COMO SPRINGS","UT",30,"x","R",0.430519932,0.26219146,0.733720389
"1070",3356,302.04,17.3792980295523,17499,1070,1070,400383.976919847,41.24417,-111.94639,426404,"5","OGDEN PIONEER P H","UT",30,"x","U",0.406083223,0.296026367,0.526374301
"1071",53,4.77,2.18403296678416,16656,1071,1071,2329.54795106228,37.8238,-112.4419,426601,"5","PANGUITCH","UT",19,"x","R",1.008599756,1.175266736,0.841770581
"1072",30,2.7,1.6431676725155,16675,1072,1072,7138.2243258733,37.8502,-112.8313,426686,"4","PAROWAN POWER PLANT","UT",19,"x","R",0.666407478,1.080255007,0.21972167
"1073",254,22.86,4.78121323515277,16881,1073,1073,16187.1198652944,38.7619,-112.0775,427260,"3","RICHFIELD RADIO KSVC","UT",19,"x","R",0.096166463,0.009671293,0.187672782
"1074",3948,355.32,18.849933686886,17474,1074,1074,477963.243886083,41.15,-112,427318,"x","RIVERDALE","UT",30,"x","U",0.045606246,1.283880699,-0.140353999
"1075",438,39.42,6.27853486093691,16513,1075,1075,136157.27746141,37.1069,-113.5611,427516,"4","SAINT GEORGE","UT",19,"x","S",0.354524549,0.067599576,0.695367578
"1076",1,0.09,0.3,16992,1076,1076,391.08350702584,39.24639,-112.10667,427714,"4","SCIPIO","UT",19,"x","R",0.110249023,-0.122332925,0.535538767
"1077",293,26.37,5.13517283058711,17304,1077,1077,45519.3188003393,40.545317,-111.50425,427909,"3","SNAKE CREEK PH","UT",30,"x","R",0.587609367,0.808918196,0.416149957
"1078",1692,152.28,12.3401782807219,17195,1078,1078,228488.295707167,40.07972,-111.60444,428119,"4","SPANISH FORK PH","UT",30,"x","S",0.490859809,0.40901833,0.520073822
"1079",57,5.13,2.26495033058122,16938,1079,1079,40.4762193168158,38.96667,-109.71667,428705,"5","THOMPSON","UT",18,"x","R",-1.008623435,0.039053603,-1.313747816
"1080",405,36.45,6.03738353924943,17316,1080,1080,67370.8312619768,40.52778,-112.2975,428771,"4","TOOELE","UT",30,"x","S",0.710003764,0.965380391,0.45699341
"1081",3212,289.08,17.0023527783657,17269,1081,1081,421898.075419969,40.35972,-111.89722,428973,"4","UTAH LAKE LEHI","UT",30,"x","R",0.710678362,0.943238654,0.400413996
"1082",127,11.43,3.38082830087539,17283,1082,1082,29999.1214796081,40.42694,-109.55306,429111,"2","VERNAL AP","UT",29,"A","R",0.211307647,0.334351475,0.314847967
"1083",179,16.11,4.0137264480779,17351,1083,1083,6248.00531038562,40.72056,-114.03583,429382,"1","WENDOVER AWOS","UT",30,"A","R",0.931918044,1.209159466,0.638114603
"1084",0,0,0,17574,1084,1084,1753.41908559222,41.525,-111.1494,429595,"4","WOODRUFF","UT",30,"x","R",0.079718615,-0.034639001,0.195585733
"1085",8,0.72,0.848528137423857,16541,1085,1085,2636.66129774252,37.2083,-112.9841,429717,"3","ZION NATIONAL PARK","UT",19,"x","R",0.59925655,0.762718787,0.328866366
"1086",1640,147.6,12.14907403879,18404,1086,1086,151964.563964523,44.46806,-73.15028,431081,"3","BURLINGTON AP","VT",22,"A","S",0.529996594,0.562330012,0.498982448
"1087",362,32.58,5.70788927713213,18076,1087,1087,30912.9625247714,43.3847,-72.5988,431243,"4","CAVENDISH","VT",22,"x","R",0.783914745,0.841434897,0.676085867
"1088",192,17.28,4.15692193816531,18284,1088,1088,23148.4908149078,43.98333,-72.45,431360,"x","CHELSEA","VT",22,"x","R",0.348222497,0.3429104,0.349026069
"1089",86,7.74,2.78208554864871,18258,1089,1089,24332.9058010089,43.9573,-73.2106,431580,"4","CORNWALL","VT",22,"x","R",-0.120893109,-0.188360874,-0.027784315
"1090",42,3.78,1.94422220952236,18561,1090,1090,19468.1202815771,44.9095,-72.8082,432769,"4","ENOSBURG FALLS","VT",22,"x","R",0.459072365,0.429594997,0.614510132
"1091",531,47.79,6.91303117308175,18316,1091,1091,49941.0278838966,44.1,-72.61667,435740,"4","NORTHFIELD","VT",22,"W","R",0.016955825,-0.225058107,0.261182421
