"","Id","Area","ScaleLength","Lat","Lon","COOP.","CRN","Station","State","Grid","AP...WWTP","Environs","Tmean.trend","Tmax.trend","Tmin.trend"
"572",576,27.2952,5.2244808354515,41.0405,-96.3775,250375,"4","ASHLAND 2","NE",27,"x","R",0.405409527,0.522845096,0.380372085
"573",577,5.7024,2.38796984905589,42.5136,-99.0302,250420,"x","ATKINSON","NE",27,"x","R",0.667503554,0.47521082,0.921706491
"574",578,10.5354,3.24582809156616,40.38333,-95.85,250435,"3","AUBURN","NE",26,"x","R",0.421816647,0.489924905,0.347411382
"575",579,18.1233,4.25714693192518,40.2994,-96.75,250622,"4","BEATRICE","NE",27,"x","S",-0.197090916,0.005887863,-0.259110886
"576",580,5.8104,2.41047713119208,40.1305,-99.8277,250640,"4","BEAVER CITY","NE",27,"x","R",0.352795747,0.489576349,0.337630079
"577",581,8.0037,2.82908112290899,41.6675,-103.1042,251145,"x","BRIDGEPORT","NE",28,"x","R",0.582859875,0.428052642,0.786747971
"578",582,11.1069,3.33270160680491,41.4083,-99.675,251200,"4","BROKEN BOW","NE",27,"x","R",-0.186569708,-0.212652821,0.003593065
"579",583,16.8588,4.10594690662215,40.6194,-96.9469,252020,"2","CRETE","NE",27,"x","R",0.185224169,0.257914969,0.181025482
"580",584,2.5947,1.61080725103906,40.63333,-100.5,252100,"x","CURTIS","NE",28,"x","R",0.251436005,0.300448315,0.181006622
"581",585,7.245,2.69165376673895,41.2491,-97.1327,252205,"4","DAVID CITY","NE",27,"x","R",0.316703681,0.27663848,0.36191164
"582",586,9.4113,3.06778421666192,40.1355,-97.1713,252820,"4","FAIRBURY","NE",27,"x","R",0.752919935,0.794192835,0.666750291
"583",587,15.9291,3.99112766019831,40.64222,-97.59194,252840,"4","FAIRMONT","NE",27,"x","R",0.019457145,0.106452514,-0.07416061
"584",588,2.7018,1.64371530381633,40.1,-98.96667,253035,"4","FRANKLIN","NE",27,"x","R",0.017743083,0.366285235,-0.16363881
"585",589,16.3107,4.03865076479757,40.5314,-97.5964,253175,"4","GENEVA","NE",27,"x","R",0.529746813,0.447815864,0.58595486
"586",590,9.8136,3.13266659572959,41.4513,-97.7644,253185,"4","GENOA","NE",27,"x","R",0.66030175,0.816639365,0.489512522
"587",591,13.4496,3.66736962958467,40.94,-100.1522,253365,"x","GOTHENBURG","NE",28,"x","R",0.346508517,0.232511466,0.503110906
"588",592,5.3721,2.31777910940624,41.9,-100.31667,253540,"x","HALSEY","NE",28,"x","R",-0.150267413,-1.881696171,0.868236762
"589",593,5.9814,2.44569008666266,42.6858,-103.8841,253615,"x","HARRISON","NE",28,"x","R",0.430607615,0.414583022,0.366655732
"590",594,7.1577,2.67538782235399,42.6166,-97.2608,253630,"4","HARTINGTON","NE",27,"x","R",0.188884809,-0.003362249,0.280311909
"591",595,64.602,8.03753693615152,40.6475,-98.3833,253660,"3","HASTINGS","NE",27,"x","R",0.167146873,0.173955586,0.16125465
"592",596,1.5192,1.23255831505045,42.5119,-102.6944,253715,"4","HAY SPRINGS","NE",28,"x","R",0.594739726,0.920945052,0.163851827
"593",597,12.7638,3.57264607818911,40.175,-97.5902,253735,"4","HEBRON","NE",27,"x","R",-0.004195784,0.415789525,-0.152397263
"594",598,17.4663,4.17927027123157,40.4347,-99.363,253910,"x","HOLDREGE","NE",27,"x","R",0.28102631,0.212649133,0.283281455
"595",599,6.156,2.48112877537624,40.5065,-101.629,254110,"4","IMPERIAL","NE",28,"x","R",-0.035048367,-0.067321926,0.042977805
"596",600,14.3955,3.79414021881111,41.2452,-103.6344,254440,"x","KIMBALL","NE",28,"x","R",0.492625445,0.943187811,0.115950457
"597",601,8.3448,2.88873674813057,41.1488,-102.6361,254900,"4","LODGEPOLE","NE",28,"x","R",0.116210204,-0.188203153,0.536170899
"598",602,3.5091,1.8732591918899,41.2808,-98.968,254985,"4","LOUP CITY","NE",27,"x","R",0.540238962,0.506190715,0.497358776
"599",603,12.3921,3.52024146899044,41.82917,-97.45,255080,"x","MADISON","NE",27,"x","R",-0.259293121,-0.156394437,-0.16244197
"600",604,16.5348,4.06630052996578,40.21667,-100.63333,255310,"4","MCCOOK","NE",28,"x","R",-0.122818555,-0.068547955,-0.005554453
"601",605,3.0735,1.75314004004244,42.9158,-101.7002,255470,"x","MERRIMAN","NE",28,"x","R",0.547450912,0.426908332,0.81194704
"602",606,12.8115,3.57931557703425,40.5155,-98.9513,255565,"x","MINDEN","NE",27,"W","R",0.126412753,0.221726403,0.054619352
"603",607,5.0382,2.24459350440119,41.49333,-98.77472,256040,"4","NORTH LOUP","NE",27,"x","R",0.576293706,0.679327087,0.49096812
"604",608,11.0763,3.3281075703769,42.0677,-97.9675,256135,"4","OAKDALE","NE",27,"x","R",0.349721491,0.374454192,0.32478217
"605",609,4.7592,2.18155907552374,40.1216,-96.1558,256570,"4","PAWNEE CITY","NE",27,"x","R",-0.583795621,-0.349847329,-0.775154981
"606",610,2.4192,1.55537776761789,42.065,-100.2472,256970,"4","PURDUM","NE",28,"x","R",-0.717121317,-0.039411219,-0.62906196
"607",611,2.7639,1.66249812029969,40.09778,-98.51972,257070,"4","RED CLOUD","NE",27,"x","R",0.22594978,0.35558294,0.186426009
"608",612,9.6318,3.10351413723218,41.26861,-98.46972,257515,"4","SAINT PAUL","NE",27,"x","R",0.552531463,0.937084181,0.167736504
"609",613,17.1936,4.14651661036104,40.9,-97.0908,257715,"4","SEWARD","NE",27,"W","R",0.416032648,0.632690984,0.182527826
"610",614,9.7524,3.12288328312155,40.6825,-96.1886,258395,"x","SYRACUSE","NE",27,"x","R",0.45037872,0.634210165,0.30118205
"611",615,4.1616,2.04,40.36667,-96.18333,258465,"4","TECUMSEH","NE",27,"x","R",0.46410302,0.520895391,0.372866225
"612",616,8.7903,2.96484400938734,41.7861,-96.2263,258480,"3","TEKAMAH","NE",27,"x","R",0.518654196,0.63746989,0.550479167
"613",617,14.9346,3.86453101941232,42.2666,-96.8616,258915,"4","WAKEFIELD","NE",27,"x","R",0.603950991,0.641095482,0.567317478
"614",618,8.9451,2.99083600352811,40.86389,-96.14139,259090,"x","WEEPING WATER","NE",27,"x","R",0.167030025,-0.069486912,0.514817127
"615",619,22.5531,4.74901042323556,40.8678,-97.5922,259510,"5","YORK","NE",27,"x","R",0.312034586,0.400167317,0.214585485
"616",620,8.1009,2.84620800364274,39.49306,-117.0675,260507,"4","AUSTIN","NV",20,"x","R",0.054537072,-0.131062039,0.263578176
"617",621,24.2919,4.9286813652335,40.61667,-116.86667,260691,"3","BATTLE MOUNTAIN","NV",31,"x","R",0.582819335,0.405387628,0.562820675
"618",622,99.0783,9.95380831641839,35.98,-114.84639,261071,"4","BOULDER CITY","NV",19,"x","S",0.391028693,-0.025545158,0.748421344
"619",623,60.0957,7.7521416395729,40.82889,-115.78861,262573,"2","ELKO FAA AP","NV",31,"A","S",-0.322265772,-0.22662966,-0.417696001
"620",624,49.8222,7.05848425655254,39.45722,-118.78111,262780,"2","FALLON EXPERIMENT STATION","NV",20,"x","R",0.44586483,0.483570603,0.385221192
"621",625,11.9331,3.4544319359339,40.9561,-117.4922,263245,"4","GOLCONDA","NV",31,"x","R",0.549046422,0.645453984,0.601337463
"622",626,9.6129,3.1004677066533,40.1905,-118.4766,264698,"4","LOVELOCK","NV",31,"x","R",0.161671631,0.277892493,-0.044598017
"623",627,10.917,3.30408837654201,39.4013,-114.7763,264950,"4","MCGILL","NV",19,"x","R",0.229659539,0.674818536,-0.071621544
"624",628,4.7862,2.18773855842054,38.3867,-118.1058,265168,"4","MINA","NV",20,"x","R",0.266565976,0.322802987,0.207060662
"625",629,321.0768,17.9186160179853,39.48389,-119.77111,266779,"4","RENO WSFO AP","NV",20,"A","U",0.927480579,0.403385314,1.448723456
"626",630,5.7933,2.40692750202411,35.4661,-114.9216,267369,"4","SEARCHLIGHT","NV",19,"x","R",0.201588878,-0.251467564,0.614375568
"627",631,14.5638,3.81625470848055,41.1006,-114.9736,268988,"4","WELLS","NV",30,"x","R",0.214815862,0.138287705,0.221499933
"628",632,41.6727,6.45543956675299,40.90194,-117.80722,269171,"4","WINNEMUCCA WSO AP","NV",31,"A","R",0.019616921,0.014776349,0.02386764
"629",633,20.1069,4.48407181030813,44.28333,-71.68333,270703,"x","BETHLEHEM","NH",22,"x","R",2.517115973,2.679255132,2.325435564
"630",634,125.2278,11.1905227759922,43.15,-70.95,272174,"4","DURHAM","NH",22,"x","S",1.086485387,0.58319276,1.435182279
"631",635,1.7748,1.33221619867047,45.08333,-71.28333,272999,"3","FIRST CONNECTICUT LAKE","NH",33,"x","R",0.433483871,0.408683762,0.472257575
"632",636,48.8664,6.99045062925131,43.7052,-72.2858,273850,"4","HANOVER","NH",22,"x","S",0.362495398,0.00619764,0.652074699
"633",637,46.4697,6.81686878265968,42.9391,-72.3247,274399,"3","KEENE","NH",22,"x","S",-0.315279678,-0.30640946,-0.346557918
"634",638,134.2692,11.5874587377906,39.3792,-74.4243,280325,"4","ATLANTIC CITY STATE MARINA","NJ",12,"x","U",0.594539303,0.613093755,0.55566159
"635",639,87.9687,9.37916307566939,40.8292,-75.0835,280734,"4","BELVIDERE BRIDGE","NJ",23,"x","R",0.054145023,0.368074622,-0.01829628
"636",640,525.15,22.9161515093613,40.89222,-74.40333,280907,"4","BOONTON","NJ",22,"x","R",0.077176097,0.644029599,-0.158206406
"637",641,271.6299,16.4811983787587,41.03472,-74.42333,281582,"2","CHARLOTTEBURG RESERVOIR","NJ",22,"x","R",0.414789396,0.493072017,0.241579509
"638",642,154.7163,12.4385007135105,40.5,-74.86667,283029,"x","FLEMINGTON","NJ",22,"x","R",0.29747836,0.056082981,0.712889778
"639",643,354.6594,18.8324029268705,40.265,-74.56417,283951,"4","HIGHTSTOWN","NJ",22,"x","R",0.445045653,0.544038946,0.32295088
"640",644,188.4798,13.7287945574256,39.81444,-74.78833,284229,"2","INDIAN MILLS (Now CRN4)","NJ",12,"x","R",0.564584059,0.646607342,0.472838409
"641",645,260.6589,16.1449341900176,40.27972,-74.00472,284987,"x","LONG BRANCH OAKHURST","NJ",22,"x","S",1.031002266,0.536804405,1.306013432
"642",646,722.3697,26.8769362093227,39.95111,-74.96972,285728,"3","MOORESTOWN","NJ",12,"x","U",0.904303988,1.204123885,0.421954449
"643",647,631.4337,25.1283445535117,40.4719,-74.4364,286055,"4","NEW BRUNSWICK","NJ",22,"x","S",0.521877831,0.526622998,0.452405201
"644",648,733.7547,27.0879068958825,40.60361,-74.4025,287079,"3","PLAINFIELD","NJ",22,"x","U",0.163493554,0.18193531,0.549301996
"645",649,68.2461,8.26111977881933,39.6025,-74.33861,288899,"5","TUCKERTON","NJ",12,"x","R",0.179219225,0.541900081,-0.060843719
"646",650,75.3768,8.68198134068485,36.835,-108.0005,290692,"4","AZTEC RUINS NATL MONUMENT","NM",18,"x","R",0.138129017,-0.225930545,0.365343771
"647",651,0.567,0.752994023880668,35.5297,-104.0936,290858,"4","BELL RANCH","NM",17,"x","R",1.356582436,1.51519936,1.366248502
"648",652,70.3188,8.38563056663004,32.34778,-104.2225,291469,"4","CARLSBAD","NM",8,"x","S",-0.159013077,-0.098822306,-0.025153761
"649",653,10.4805,3.23736003558455,33.6308,-105.8964,291515,"2","CARRIZOZO (Now CRN4)","NM",9,"x","R",0.064818658,0.340847713,-0.113732195
"650",654,6.9786,2.64170399553016,36.9177,-106.578,291664,"3","CHAMA","NM",18,"x","R",0.584897741,0.868854813,0.431873253
"651",655,5.7771,2.40355985987452,36.4661,-104.9456,291813,"3","CIMARRON","NM",17,"x","R",0.205452894,0.095616201,0.235385068
"652",656,19.3176,4.39517917723498,36.4486,-103.1539,291887,"2","CLAYTON WSO AP","NM",17,"A","R",0.451596433,0.524556994,0.287038168
"653",657,33.1281,5.75570152110062,33.14611,-107.18444,292848,"2","ELEPHANT BUTTE DAM","NM",9,"x","R",0.172313976,-0.020952766,0.198106128
"654",658,94.4379,9.71791644335348,32.79389,-108.15167,293265,"4","FORT BAYARD","NM",9,"x","R",0.454581317,0.373287988,0.537349695
"655",659,15.6897,3.96102259523977,34.46667,-104.23194,293294,"3","FORT SUMNER","NM",8,"x","R",0.437728978,0.352303444,0.470905582
"656",660,9.7299,3.11927876279117,32.22611,-108.08667,293368,"4","GAGE","NM",9,"x","R",0.516948238,0.320783232,0.832564572
"657",661,6.5232,2.55405559845513,35.7783,-106.6872,294369,"4","JEMEZ SPRINGS","NM",18,"x","R",0.643063981,1.040464749,0.149114461
"658",662,2.403,1.55016128193166,32.61694,-106.74111,294426,"2","JORNADA EXPERIMENTAL RANGE","NM",9,"x","R",-0.081918309,-0.349039601,-0.1437921
"659",663,25.497,5.04945541618104,35.5677,-105.213,294862,"4","LAS VEGAS SEWAGE PLT","NM",18,"W","S",0.012896072,1.049681792,-1.04925967
"660",664,121.9203,11.0417525782821,34.7675,-106.7611,295150,"4","LOS LUNAS","NM",9,"x","R",0.207770367,0.608776155,-0.156288777
"661",665,3.906,1.97636029104007,33.8225,-108.9416,295273,"2","LUNA RS","NM",9,"x","R",0.265753236,0.638136456,-0.138500845
"662",666,42.7491,6.53827959022861,32.95472,-105.82417,295960,"4","MOUNTAIN PARK","NM",9,"x","R",0.512343005,0.670282547,0.536936639
"663",667,13.59,3.68646171823335,34.5208,-106.2605,295965,"3","MOUNTAINAIR (Now CRN4)","NM",9,"x","R",0.206640822,0.705031106,-0.322461133
"664",668,6.6267,2.57423775125764,32.37889,-106.09111,296435,"4","OROGRANDE","NM",9,"x","R",0.440901365,0.342854984,0.536220458
"665",669,14.9148,3.86196841002098,36.7058,-105.4036,297323,"x","RED RIVER","NM",18,"x","R",0.167899719,-0.06003919,0.442094477
"666",670,122.6907,11.0765834082536,33.3075,-104.5083,297610,"4","ROSWELL FAA AP","NM",8,"A","S",0.251160235,0.522760817,-0.021059376
"667",671,13.1112,3.62093910470751,35.08333,-103.35,297867,"4","SAN JON","NM",17,"x","R",0.336128418,0.272966751,0.426214185
"668",672,16.8588,4.10594690662215,34.9358,-104.6805,298107,"4","SANTA ROSA","NM",8,"x","R",-0.225265012,0.096582749,-0.612287606
"669",673,28.9584,5.38130095794688,34.0827,-106.883,298387,"3","SOCORRO","NM",9,"x","R",0.000826083,0.28146006,0.010823887
"670",674,12.033,3.46886148469494,36.36667,-104.6,298501,"4","SPRINGER","NM",17,"x","R",0.104545387,0.388292903,0.341839459
"671",675,149.8428,12.2410293684804,32.28222,-106.75972,298535,"3","STATE UNIVERSITY","NM",9,"x","U",0.604021432,0.451545944,0.777739445
"672",676,23.1651,4.81301360895645,35.2005,-103.6866,299156,"2","TUCUMCARI","NM",17,"x","R",0.475739485,0.323375544,0.544616775
"673",677,26.5923,5.15677224627964,33.07194,-106.04167,299165,"3","TULAROSA (Now CRN4)","NM",9,"x","R",0.271895048,0.035863067,0.376054561
"674",678,360.1296,18.9770809135652,42.7431,-73.8092,300042,"4","ALBANY WSFOAP","NY",22,"A","U",0.514471562,0.295622137,0.731807773
"675",679,19.4796,4.41356998358472,42.2613,-77.7849,300085,"3","ALFRED","NY",23,"x","R",0.325030065,0.636878974,0.040449226
"676",680,35.2215,5.93477042521444,42.1004,-78.7501,300093,"4","ALLEGANY STATE PARK","NY",23,"x","R",0.39882071,0.118206195,0.603156462
"677",681,16.0668,4.00834130283338,42.3017,-77.9888,300183,"3","ANGELICA","NY",23,"x","R",0.159326491,0.425256711,-0.198851568
"678",682,35.7984,5.9831764139126,42.9,-76.53333,300321,"4","AUBURN","NY",23,"x","S",0.910399203,0.683955409,1.033870627
"679",683,18.3114,4.27918216485347,42.3,-75.48333,300360,"x","BAINBRIDGE","NY",23,"x","R",-0.026789554,-0.95733686,0.63888744
"680",684,29.9115,5.46914070032944,43.03028,-78.16917,300443,"4","BATAVIA","NY",23,"A","S",0.511461892,0.158741361,0.747705139
"681",685,17.0766,4.13238429965075,42.35,-77.35,300448,"4","BATH","NY",23,"x","R",0.345270143,0.206712189,0.247547389
"682",686,103.2273,10.1600836610729,42.20778,-75.98139,300687,"2","BINGHAMTON WSO AP","NY",23,"A","U",0.233155091,0.195984023,0.269219327
"683",687,151.1739,12.2952795820185,40.94639,-72.30667,300889,"4","BRIDGEHAMPTON","NY",22,"x","R",0.299819916,0.317253018,0.277083035
"684",688,94.8123,9.73716077714649,43.2,-77.93333,300937,"x","BROCKPORT","NY",23,"x","R",-0.799704353,1.174947054,-0.743476755
"685",689,521.7867,22.8426508969515,42.94083,-78.73583,301012,"3","BUFFALO WSCMO AP","NY",23,"A","U",0.418333136,0.367279207,0.46181107
"686",690,14.3199,3.78416437275127,44.5772,-75.1097,301185,"3","CANTON","NY",23,"x","R",0.426000366,0.253642332,0.563982478
"687",691,5.625,2.37170824512628,44.75,-74.21667,301387,"x","CHASM FALLS","NY",22,"x","R",0.120938624,-0.151273317,-0.23194858
"688",692,25.4421,5.04401625691274,44.88,-73.43306,301401,"x","CHAZY (Now CRN3)","NY",22,"x","R",0.417173158,0.432977093,0.644767684
"689",693,3.5667,1.88857088826446,42.715,-74.92833,301752,"4","COOPERSTOWN","NY",22,"x","R",0.393295648,0.135280936,0.418295454
"690",694,26.3358,5.13184177464582,42.6,-76.18333,301799,"5","CORTLAND","NY",23,"x","S",0.695633237,0.831619765,0.154519806
"691",695,19.0908,4.369302003753,44.7192,-73.7205,301966,"4","DANNEMORA","NY",22,"x","R",0.015935376,-0.142812817,0.241293789
"692",696,13.4406,3.66614238676023,42.5655,-77.7176,301974,"4","DANSVILLE","NY",23,"W","R",0.521843963,0.381197245,0.546317694
"693",697,60.0453,7.74889024312514,42.1,-76.8,302610,"4","ELMIRA","NY",23,"W","S",0.425699929,0.43322049,0.600320651
"694",698,35.595,5.9661545404054,42.43333,-79.36667,303033,"3","FREDONIA","NY",23,"x","S",0.86992607,0.628970546,1.018564117
"695",699,38.3085,6.18938607617912,42.8766,-77.0307,303184,"3","GENEVA RESR FM","NY",23,"x","S",0.436425548,0.467839968,0.418952197
"696",700,231.8544,15.2267659074408,41.51667,-73.93333,303259,"x","GLENHAM","NY",22,"x","R",0.673833939,0.426768438,0.924284671
"697",701,38.3562,6.19323824828336,43.04917,-74.35917,303319,"4","GLOVERSVILLE","NY",22,"x","S",-0.115134611,0.335021817,-0.187937776
"698",702,17.8515,4.22510354902693,42.7746,-77.6082,303773,"3","HEMLOCK","NY",23,"x","R",0.74066221,0.434378052,1.014358994
"699",703,0.567,0.752994023880668,43.755,-74.2691,304102,"x","INDIAN LAKE","NY",22,"x","R",0.014227822,0.01966729,0.254853988
"700",704,49.8105,7.05765541805492,42.45,-76.45,304174,"3","ITHACA CORNELL UN","NY",23,"x","S",0.402926281,0.368259036,0.415042574
"701",705,7.2936,2.70066658438246,44.24444,-73.98472,304555,"x","LAKE PLACID","NY",22,"x","R",0.950042568,1.065958121,0.948766636
"702",706,9.1431,3.0237559425324,44.72139,-74.74361,304647,"x","LAWRENCEVILLE","NY",22,"x","R",0.637485054,0.837490716,0.477301947
"703",707,22.2066,4.71238792970188,43.0603,-74.8686,304791,"3","LITTLE FALLS CITY RESER","NY",22,"x","R",0.735405558,1.288181679,0.912159139
"704",708,21.9708,4.68730199581806,43.03333,-74.86667,304796,"x","LITTLE FALLS MILL ST","NY",22,"x","R",0.940191335,-1.453525945,0.822950576
"705",709,178.9857,13.3785537334945,43.13917,-78.68139,304844,"x","LOCKPORT","NY",23,"x","S",0.329377706,0.868319707,0.104377309
"706",710,4.9716,2.22970850112745,43.7976,-75.4817,304912,"3","LOWVILLE","NY",23,"x","R",0.217021368,0.14277701,0.329583145
"707",711,18.0216,4.2451855083141,42.51667,-74.96667,305113,"4","MARYLAND","NY",22,"x","R",-0.539711451,-0.393284364,-0.362044401
"708",712,56.6631,7.52748962138109,41.76806,-74.155,305426,"4","MOHONK LAKE","NY",22,"x","R",0.673315295,0.816310311,0.517903885
"709",713,6.0642,2.46255964394774,42.83333,-75.73333,305512,"4","MORRISVILLE","NY",23,"x","R",-0.338274647,-0.289469615,0.025010901
"710",714,903.744,30.0623352386337,40.77889,-73.96917,305801,"3","NEW YORK CENTRAL PARK","NY",22,"x","U",0.247013747,0.2068728,0.277400565
"711",715,10.3428,3.21602238798178,42.50111,-75.51944,306085,"4","NORWICH","NY",23,"W","R",0.285001903,0.15399222,0.392907932
"712",716,33.4305,5.78191144864741,44.7277,-75.4423,306164,"4","OGDENSBURG (Now CRN3)","NY",23,"x","S",1.614401185,1.614713909,2.059264608
"713",717,22.6161,4.75563875835833,43.4623,-76.4934,306314,"4","OSWEGO EAST","NY",23,"x","S",0.44133794,0.287314409,0.631065132
"714",718,4.8276,2.19718001083207,42.66667,-77.18333,306517,"x","PENN YAN","NY",23,"A","R",-1.082767649,-0.881056634,-1.355943981
"715",719,45.3861,6.73692066154857,44.65,-73.46667,306659,"x","PLATTSBURGH AFB","NY",22,"x","S",1.09817622,0.106773324,0.350700931
"716",720,29.4489,5.42668407040616,41.38,-74.68472,306774,"x","PORT JERVIS","NY",22,"x","R",0.139940928,0.181652721,0.258560419
"717",721,232.9722,15.2634268760328,41.62667,-73.88417,306820,"4","POUGHKEEPSIE","NY",22,"A","S",0.311141341,0.302028801,0.34216521
"718",722,421.4799,20.5299756453825,43.1167,-77.6767,307167,"2","ROCHESTER AIRPORT","NY",23,"A","U",0.36142784,0.293688823,0.432711189
"719",723,140.0994,11.8363592375358,42.98333,-73.73333,307484,"4","SARATOGA SPRINGS","NY",22,"x","S",0.345501179,0.100651005,0.700163923
"720",724,605.6604,24.6101686300602,40.98333,-73.8,307497,"x","SCARSDALE","NY",22,"x","U",1.676468548,0.782449402,1.614895414
"721",725,355.3389,18.8504350082432,40.95861,-73.10472,307633,"2","SETAUKET STRONG","NY",22,"x","R",-0.206903474,0.677212403,-0.745677829
"722",726,0.6966,0.834625664594613,43.88333,-75.03333,308248,"x","STILLWATER RESERVOIR","NY",23,"x","R",0.456112388,-0.049330975,0.730396996
"723",727,250.8867,15.8394033978556,43.10917,-76.10333,308383,"1","SYRACUSE WSO AP","NY",23,"A","U",0.467237244,0.380480474,0.532319126
"724",728,277.3818,16.6547830967563,42.75,-73.68333,308600,"4","TROY LOCK & DAM","NY",22,"x","U",0.406473667,0.396889475,0.323684842
"725",729,5.7006,2.38759293012858,44.2307,-74.4382,308631,"4","TUPPER LAKE SUNMOUNT","NY",22,"x","R",0.468300226,0.513288801,0.791603783
"726",730,86.3028,9.28993003202931,43.08333,-75.18333,308739,"2","UTICA","NY",23,"A","U",2.594205569,2.421135267,2.761084092
"727",731,137.7018,11.734641025613,41.55139,-74.16278,308906,"3","WALDEN","NY",22,"x","R",0.40662994,0.072914777,0.74148777
"728",732,48.5883,6.97053082627141,42.7412,-78.51,308910,"4","WALES","NY",23,"x","R",1.029200838,0.724251163,1.093127934
"729",733,0.5148,0.717495644586084,44.148,-74.9003,308944,"x","WANAKENA RANGER SCHOOL","NY",22,"x","R",0.508095484,0.406205166,0.76562176
"730",734,66.8637,8.17702268555004,43.9761,-75.8753,309000,"4","WATERTOWN","NY",23,"W","S",0.523982547,0.531813156,0.625179831
"731",735,252.2241,15.8815647843656,41.39056,-73.96083,309292,"4","WEST POINT","NY",22,"x","R",0.147463005,-0.239476327,0.362754132
"732",736,335.4498,18.3152886955134,41.26639,-73.7975,309670,"3","YORKTOWN HEIGHTS","NY",22,"x","R",0.523215461,0.380560895,0.664748286
"733",737,36.6534,6.05420515014151,35.33333,-80.21667,310090,"4","ALBEMARLE","NC",13,"W","S",0.105230554,-0.156959208,0.395171911
"734",738,20.2221,4.49689893148601,36.153,-81.8627,310506,"4","BANNER ELK","NC",13,"x","R",0.992320353,0.659424135,1.078134357
"735",739,9.3078,3.05086872873941,35.23222,-75.6225,311458,"4","CAPE HATTERAS WSO","NC",12,"A","R",0.086717316,-0.219645603,0.45541775
"736",740,167.9904,12.9611110634853,35.90861,-79.07944,311677,"3","CHAPEL HILL","NC",12,"W","S",0.940270579,0.367438247,1.430587167
"737",741,15.4791,3.93434873899099,36.01639,-76.55167,312635,"4","EDENTON","NC",12,"x","R",0.331865676,0.483374644,0.047886928
"738",742,21.1374,4.59754282198654,36.30972,-76.205,312719,"4","ELIZABETH CITY","NC",12,"W","S",-0.280065313,-0.164731211,-0.38357058
"739",743,264.5829,16.2660044264103,35.05833,-78.85833,313017,"5","FAYETTEVILLE","NC",12,"W","U",0.354139404,0.139898058,0.530782738
"740",744,77.4675,8.80156236130836,35.34444,-77.96472,313510,"x","GOLDSBORO","NC",12,"A","S",1.154980748,0.596057797,1.288471908
"741",745,40.7016,6.37978056048952,36.31667,-78.43333,313969,"4","HENDERSON","NC",12,"W","S",0.322354039,0.139031345,0.279650689
"742",746,110.0475,10.4903527109435,35.3297,-82.4491,313976,"4","HENDERSONVILLE","NC",13,"x","R",0.146137471,-0.112994716,0.393592063
"743",747,4.8843,2.21004524840556,35.0531,-83.1883,314055,"4","HIGHLANDS","NC",13,"x","R",0.265046674,0.132962364,0.399584135
"744",748,32.85,5.73149195236284,35.19667,-77.54333,314684,"4","KINSTON","NC",12,"x","S",0.541937097,0.092274818,0.904073325
"745",749,104.5026,10.2226513194963,35.9116,-81.5338,314938,"4","LENOIR","NC",13,"x","S",0.046126792,-0.148491606,0.158783284
"746",750,16.8084,4.09980487340556,36.10278,-78.30389,315123,"3","LOUISBURG","NC",12,"W","R",-0.158770051,-0.056840069,0.117755677
"747",751,42.1425,6.49172550251472,34.63333,-79,315177,"4","LUMBERTON","NC",3,"W","S",0.980623919,0.319316114,1.713778234
"748",752,28.683,5.35565122090675,35.663,-82.0291,315340,"4","MARION","NC",13,"x","R",-0.338645891,0.766485226,-1.277170511
"749",753,22.7943,4.77433765039717,35.8036,-82.6658,315356,"4","MARSHALL","NC",13,"x","R",-0.227214278,0.139370046,-0.566213698
"750",754,133.4826,11.5534670121137,34.97972,-80.52333,315771,"4","MONROE","NC",4,"x","S",0.119847626,0.151497609,0.109939236
"751",755,69.4971,8.33649206801038,34.7336,-76.7357,315830,"4","MOREHEAD CITY","NC",3,"W","R",0.043600648,-0.089152212,0.152189245
"752",756,93.4065,9.66470382370821,35.7308,-81.6716,315838,"4","MORGANTON","NC",13,"x","S",0.008300092,-0.117839563,0.076190542
"753",757,61.2414,7.82568846811576,36.4992,-80.6508,315890,"4","MOUNT AIRY","NC",13,"W","R",-0.363247455,-0.306523371,-0.418894622
"754",758,45.1692,6.72080352338915,36.3825,-79.6947,317202,"4","REIDSVILLE","NC",12,"x","S",0.528909223,0.409419708,0.634397051
"755",759,96.579,9.82746152370998,35.6836,-80.4811,317615,"4","SALISBURY","NC",13,"x","S",0.336682798,-0.013470066,0.65435752
"756",760,47.7207,6.90801708162335,35.5164,-78.3458,317994,"3","SMITHFIELD","NC",12,"W","R",-0.007542731,-0.220635362,0.198955835
"757",761,55.2546,7.43334379670415,33.91667,-78.01667,318113,"4","SOUTHPORT","NC",3,"x","R",0.115947579,-0.173663041,0.558440374
"758",762,92.8359,9.63513881581371,35.78333,-80.93333,318292,"4","STATESVILLE","NC",13,"W","S",0.104097999,-0.091049377,0.411932892
"759",763,22.6359,4.75772004220509,35.88472,-77.53861,318500,"4","TARBORO","NC",12,"W","S",-0.048544056,-0.51360526,0.558835041
"760",764,50.4432,7.10233764333969,35.4866,-82.9683,319147,"3","WAYNESVILLE (Now CRN4)","NC",13,"x","R",0.189025215,0.321116161,0.064273758
"761",765,67.8978,8.24001213591339,35.69389,-77.94556,319476,"3","WILSON","NC",12,"W","R",1.018499174,0.624016063,1.300226239
"762",766,4.1823,2.04506723605851,48.8213,-100.4447,320941,"4","BOTTINEAU","ND",37,"x","R",0.472384095,0.438507239,0.549371928
